COMMENT_ID,AUTHOR,DATE,CONTENT,LIKE_COUNT,CLASS
UgwIXKU64DPFF55M2Vl4AaABAg,@daynatartt3302,2019-01-07T19:28:45Z,Not all white people can’t dance. What message is she sending?,0,0
UgwGnBA86eL4PrtNawF4AaABAg,@user-qx7lb9jd9j,2019-01-02T20:24:38Z,"<b>Please read this guide</b><br><br><b>A str**m guide:</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",58,1
UgyXb2OCEUOuyJRmYrt4AaABAg,@user-qx7lb9jd9j,2019-01-02T20:24:34Z,"<b>Please read this guide</b><br><br><b>A str**m guide:</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",0,1
Ugy1BcKhBsM7JVKHBe14AaABAg,@user-qx7lb9jd9j,2019-01-02T20:24:30Z,"<b>Please read this guide</b><br><br><b>A str**m guide:</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",0,1
UgxtK8Whw15KSoi-WEt4AaABAg,@user-qx7lb9jd9j,2019-01-02T20:24:23Z,"<b>Please read this guide</b><br><br><b>A str**m guide:</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",0,1
UgybG7CqudFeW5mWCY14AaABAg,@user-qx7lb9jd9j,2019-01-02T20:24:15Z,"<b>Please read this guide</b><br><br><b>A str**m guide:</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",0,1
UgyUeSrZvAks_jWoEOJ4AaABAg,@YZER83MAN,2019-01-02T04:27:51Z,Click like if still listening to in 2019!,10,0
Ugy9bauUOUzIHK1JFWB4AaABAg,@khalilmadison7575,2018-12-27T15:09:31Z,Can everyone who watched this send a $1 to my cashapp? I would really appreciate it 😁: $KhalilMadison,1,1
UgwS1hoOiMDXZpku6UB4AaABAg,@user-qx7lb9jd9j,2018-12-27T10:05:23Z,"<b>Please read this guide</b><br><br><b>A str**m guide:</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",6,1
UgxT0AR7B_jbql6jKuZ4AaABAg,@user-qx7lb9jd9j,2018-12-02T12:49:16Z,"<b>A str**m guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws<br><br>·Also after watching the vidoes, clear your data and all the history (search and watched) on YT, or better if you go to your settings, go to apps, then clear the data on youtube or cache.<br><br>·Don&#39;t use playlists, it will not take 100% of your",11,1
UgxeymuyB7iIP3CKEdt4AaABAg,@user-qx7lb9jd9j,2018-12-01T22:09:38Z,"<b>A str**m guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws<br><br>·Also after watching the vidoes, clear your data and all the history (search and watched) on YT, or better if you go to your settings, go to apps, then clear the data on youtube or cache.<br><br>·Don&#39;t use playlists, it will not take 100% of your",14,1
Ugz1oMfLpebPlKhYCcp4AaABAg,@user-qx7lb9jd9j,2018-11-25T01:29:57Z,"<b>A str**m guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws<br><br>·Also after watching the vidoes, clear your data and all the history (search and watched) on YT, or better if you go to your settings, go to apps, then clear the data on youtube or cache.<br><br>·Don&#39;t use playlists, it will not take 100% of your",24,1
UgzBqEo84vbG3bQ1Ccp4AaABAg,@user-qx7lb9jd9j,2018-11-20T13:33:26Z,"<b>A str**m guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws<br><br>·Also after watching the vidoes, clear your data and all the history (search and watched) on YT, or better if you go to your settings, go to apps, then clear the data on youtube or cache.<br><br>·Don&#39;t use playlists, it will not take 100% of your",45,1
UgwUU854hlkIoOfH1sN4AaABAg,@user-qx7lb9jd9j,2018-11-18T01:01:38Z,"🌑🌑🌑🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌑🌑🌑🌕🌕🌑<br>🌑🌕🌕🌑🌑🌕🌕🌑🌑<br>🌑🌕🌕🌑🌕🌕🌑🌑🌑<br>🌑🌕🌕🌕🌕🌑🌑🌑🌑<br>🌑🌕🌕🌕🌑🌑🌑🌑🌑<br>🌑🌕🌕🌕🌕🌑🌑🌑🌑<br>🌑🌕🌕🌑🌕🌕🌑🌑🌑<br>🌑🌕🌕🌑🌑🌕🌕🌑🌑<br>🌑🌕🌕🌑🌑🌑🌕🌕🌑<br>🌑🌑🌑🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌑🌑🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌑🌑🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌕🌕🌕🌕🌑🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌑🌑🌑🌕🌕🌑<br>🌑🌕🌕🌑🌑🌑🌕🌕🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌕🌕🌕🌕🌑🌑<br>🌑🌕🌕🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌑🌑🌑🌑🌑🌑<br>🌑🌑🌑🌑🌑🌑🌑🌑🌑<br><br>🌑🌑🌑🌑🌑🌑🌑🌑🌑<br>🌑🌑🌕🌕🌕🌕🌕🌑🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌑🌑🌒🌕🌕🌑<br>🌑🌕🌕🌘🌑🌑🌑🌑🌑<br>🌑🌒🌕🌕🌕🌕🌕🌘🌑<br>🌑🌑🌑🌑🌑🌒🌕🌕🌑<br>🌑🌕🌕🌘🌑🌑🌕🌕🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌑🌕🌕🌕🌕🌕🌑🌑<br>🌑🌑🌑🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌑🌑🌓🌕🌗🌑🌑🌑<br>🌑🌑🌑🌓🌕🌗🌑🌑🌑<br>🌑🌑🌑🌓🌕🌗🌑🌑🌑<br>🌑🌑🌑🌓🌕🌗🌑🌑🌑<br>🌑🌑🌑🌓🌕🌗🌑🌑🌑<br>🌑🌑🌑🌓🌕🌗🌑🌑🌑<br>🌑🌑🌑🌓🌕🌗🌑🌑🌑<br>🌑🌑🌑🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌕🌕🌕🌕🌑🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌑🌑🌑🌕🌕🌑<br>🌑🌕🌕🌑🌑🌑🌕🌕🌑<br>🌑🌕🌕🌕🌕🌕🌕🌑🌑<br>🌑🌕🌕🌕🌕🌑🌑🌑🌑<br>🌑🌕🌕🌑🌕🌕🌑🌑🌑<br>🌑🌕🌕🌑🌑🌕🌕🌑🌑<br>🌑🌕🌕🌑🌑🌑🌕🌕🌑<br>🌑🌑🌑🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌑🌑🌑🌑🌑🌑🌑🌑<br>🌑🌑🌑🌒🌕🌘🌑🌑🌑<br>🌑🌑🌒🌕🌕🌕🌘🌑🌑<br>🌑🌒🌕🌕🌑🌕🌕🌘🌑<br>🌑🌕🌕🌘🌑🌒🌕🌕🌑<br>🌑🌕🌕🌘🌑🌒🌕🌕🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌘🌑🌒🌕🌕🌑<br>🌑🌕🌕🌘🌑🌒🌕🌕🌑<br>🌑🌕🌕🌘🌑🌒🌕🌕🌑<br>🌑🌑🌑🌑🌑🌑🌑🌑🌑<br>🌑🌕🌗🌑🌑🌑🌓🌕🌑<br>🌑🌕🌕🌗🌑🌓🌕🌕🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌒🌕🌘🌕🌕🌑<br>🌑🌕🌕🌑🌕🌑🌕🌕🌑<br>🌑🌕🌕🌑🌑🌑🌕🌕🌑<br>🌑🌕🌕🌑🌑🌑🌕🌕🌑<br>🌑🌕🌕🌑🌑🌑🌕🌕🌑<br>🌑🌕🌕🌑🌑🌑🌕🌕🌑<br>🌑🌑🌑🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌑🌑🌓🌕🌗🌑🌑🌑<br>🌑🌑🌑🌓🌕🌗🌑🌑🌑<br>🌑🌑🌑🌓🌕🌗🌑🌑🌑<br>🌑🌑🌑🌓🌕🌗🌑🌑🌑<br>🌑🌑🌑🌓🌕🌗🌑🌑🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌑🌑🌑🌑🌑🌑🌑🌑<br>🌑🌕🌕🌗🌑🌑🌕🌕🌑<br>🌑🌕🌕🌕🌑🌑🌕🌕🌑<br>🌑🌕🌕🌕🌗🌑🌕🌕🌑<br>🌑🌕🌕🌕🌕🌑🌕🌕🌑<br>🌑🌕🌕🌓🌕🌗🌕🌕🌑<br>🌑🌕🌕🌑🌕🌕🌕🌕🌑<br>🌑🌕🌕🌑🌓🌕🌕🌕🌑<br>🌑🌕🌕🌑🌑🌕🌕🌕🌑<br>🌑🌕🌕🌑🌑🌑🌕🌕🌑<br>🌑🌑🌑🌑🌑🌑🌑🌑🌑<br>🌑🌑🌕🌕🌕🌕🌕🌑🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌕🌕🌘🌑🌒🌕🌕🌑<br>🌑🌕🌕🌘🌑🌑🌑🌑🌑<br>🌑🌕🌕🌘🌑🌑🌑🌑🌑<br>🌑🌕🌕🌘🌑🌕🌕🌕🌑<br>🌑🌕🌕🌘🌑🌑🌕🌕🌑<br>🌑🌕🌕🌕🌕🌕🌕🌕🌑<br>🌑🌑🌕🌕🌕🌕🌕🌑🌑<br>🌑🌑🌑🌑🌑🌑🌑🌑🌑<br><br>If you want to help this video reach 3B, you can follow the guide :) <br>And also if you want to become a swiftie, you can listen to all her songs :) like &quot;teardrops on my guitar&quot; &quot;love story&quot; &quot;wildest dreams&quot; &quot;you belong with me&quot; and many more ;)<br><br><br><br><b>A str**m guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws<br><br>·Also after watching the vidoes, clear your data and all the history (search and watched) on YT, or better if you go to your settings, go to apps, then clear the data on youtube or cache.<br><br>·Don&#39;t use playlists, it will not take 100% of your",115,1
UgzQk3HW8PEbOmwT0Ch4AaABAg,@user-qx7lb9jd9j,2018-11-16T09:26:50Z,"<b>A str**m guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws<br><br>·Also after watching the vidoes, clear your data and all the history (search and watched) on YT, or better if you go to your settings, go to apps, then clear the data on youtube or cache.<br><br>·Don&#39;t use playlists, it will not take 100% of your <br><br>Atleast we know how to stre*m unlike the others ;):):)",54,1
Ugy4BuweCoMLenlGdpN4AaABAg,@user-qx7lb9jd9j,2018-11-08T09:09:06Z,"<b>A str**m guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Also after watching the vidoes, clear your data and all the history (search and watched) on YT, or better if you go to your settings, go to apps, then clear the data on youtube or cache.<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",29,1
UgwWj6ZSsB5I9OTwGrZ4AaABAg,@naturesscum,2018-11-07T03:02:23Z,Send,0,1
Ugx-YeMB6nKkjnrlrXh4AaABAg,@reneebeas4164,2018-10-28T05:04:47Z,Hi Tyler Miley can u send me a hang out or church you hang out Tyler I sent u one already check your hang out I sent u a Google hang out,0,1
UgyZRYds4tcPiQ_vlqx4AaABAg,@user-lk1cz3ih5f,2018-10-23T06:08:22Z,Alien Katy <b>VS</b> Witch Taylor<br>Who Is <b>WINNER</b> <b>(&quot;SIP TEA&quot;)</b> ☕,0,0
UgyLMJHgHD8RFWLolDt4AaABAg,@user-qx7lb9jd9j,2018-10-16T13:41:03Z,"<b>A str**m guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",6,1
UgxvsLTOF1H_nmjmwC94AaABAg,@user-qx7lb9jd9j,2018-10-10T22:17:40Z,"<b>A str**m guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",27,1
UgwSFQeOLVW8yJMwrOJ4AaABAg,@user-qx7lb9jd9j,2018-10-07T11:47:30Z,"Let&#39;s have a str**m party for Shake it off this October 7-8! <br>Tell all the swifties to participate in the str**m party!<br><br>I will post the guide on how to stream below.<br><br><b>A str**m guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws<br><br>I hope many will participate because most of the swifties are not active...",49,1
Ugx-De-DLzwZqqWGkDh4AaABAg,@kiveralamora2736,2018-10-06T21:23:39Z,"Hello, or hi. My name is Kivera Lamora. (If you didn’t know.). This is the first ever YouTube video I have ever watched which means that it is the first time I have an account to create videos and more on YouTube. Anyways, I just wanted to say that I love this YouTube video. I know that this woman singing is Taylor Swift. I love her music video! I would 100% watch her music videos. I know that is music is trying to tell us that if you’re doing a type of sport and you’re nervous, “Shake It Off”. This is the perfect music video for anti-stressing. Thank you for the fabulous music video, Taylor Swift! &lt;3 (Edit: By the way, October 6, 2018? XD LOL)",0,1
Ugw5GkggSVJRpoCkpXN4AaABAg,@user-qx7lb9jd9j,2018-10-06T15:02:42Z,"How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",3,1
Ugwt6tyY6HzjGUv7aWx4AaABAg,@lordkruszwil3041,2018-10-06T09:53:55Z,"Do not Grow<br><br><br><br><br><br><br>if you click like you will get<br>good rating from the nearest card<br>at school, and if you give me a sub, then you&#39;ll have a bar at the end",3,1
UgxlludvUr4T-y5h27B4AaABAg,@user-qx7lb9jd9j,2018-10-06T02:58:40Z,"<b>A daily guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",3,1
UgwoLRV8y2ry3CIk_0V4AaABAg,@user-qx7lb9jd9j,2018-09-30T12:38:39Z,"A daily guide<br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and cache and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",0,1
Ugzju4UqNcCBUw4jMcZ4AaABAg,@user-qx7lb9jd9j,2018-09-29T05:39:23Z,"<b>A daily guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",12,1
UgyBGLkCngJ-WeB9PXZ4AaABAg,@user-qx7lb9jd9j,2018-09-28T12:49:10Z,"<b>A daily guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",17,1
UgyvyDarYc_7ruvdSv94AaABAg,@user-qx7lb9jd9j,2018-09-25T09:58:08Z,"Just a daily guide<br><br>How to stream<br><br>·Don&#39;t pause, play the video until it&#39;s finish.<br><br>·Don&#39;t skip and pause ads.<br><br>·After streaming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After streaming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your views",0,1
Ugxpq8J2BezqRmb6ONZ4AaABAg,@user-qx7lb9jd9j,2018-09-24T10:35:58Z,"Just a daily guide<br><br>How to stream<br><br>·Don&#39;t pause, play the video until it&#39;s finish.<br><br>·Don&#39;t skip and pause ads.<br><br>·After streaming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After streaming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your views",3,1
